,date,symbol,open,high,low,close
357,20240701 15:30:00 US/Central,SR3H5,95.405,95.405,95.4,95.405
358,20240701 15:40:00 US/Central,SR3H5,95.405,95.41,95.4,95.405
359,20240701 15:50:00 US/Central,SR3H5,95.405,95.405,95.4,95.405
360,20240702 08:30:00 US/Central,SR3H5,95.435,95.445,95.425,95.44
361,20240702 08:40:00 US/Central,SR3H5,95.44,95.45,95.435,95.44
362,20240702 08:50:00 US/Central,SR3H5,95.44,95.445,95.435,95.44
363,20240702 09:00:00 US/Central,SR3H5,95.44,95.445,95.41,95.42
364,20240702 09:10:00 US/Central,SR3H5,95.42,95.425,95.415,95.42
365,20240702 09:20:00 US/Central,SR3H5,95.42,95.43,95.42,95.43
366,20240702 09:30:00 US/Central,SR3H5,95.43,95.44,95.425,95.44
367,20240702 09:40:00 US/Central,SR3H5,95.44,95.445,95.435,95.44
368,20240702 09:50:00 US/Central,SR3H5,95.44,95.45,95.44,95.44
369,20240702 10:00:00 US/Central,SR3H5,95.44,95.445,95.435,95.44
370,20240702 10:10:00 US/Central,SR3H5,95.44,95.445,95.43,95.435
371,20240702 10:20:00 US/Central,SR3H5,95.435,95.435,95.425,95.435
372,20240702 10:30:00 US/Central,SR3H5,95.435,95.435,95.425,95.435
373,20240702 10:40:00 US/Central,SR3H5,95.435,95.435,95.425,95.43
374,20240702 10:50:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
375,20240702 11:00:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
376,20240702 11:10:00 US/Central,SR3H5,95.43,95.435,95.425,95.43
377,20240702 11:20:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
378,20240702 11:30:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
379,20240702 11:40:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
380,20240702 11:50:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
381,20240702 12:00:00 US/Central,SR3H5,95.43,95.43,95.425,95.43
382,20240702 12:10:00 US/Central,SR3H5,95.43,95.43,95.42,95.42
383,20240702 12:20:00 US/Central,SR3H5,95.42,95.425,95.42,95.42
384,20240702 12:30:00 US/Central,SR3H5,95.42,95.425,95.415,95.42
385,20240702 12:40:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
386,20240702 12:50:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
387,20240702 13:00:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
388,20240702 13:10:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
389,20240702 13:20:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
390,20240702 13:30:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
391,20240702 13:40:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
392,20240702 13:50:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
393,20240702 14:00:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
394,20240702 14:10:00 US/Central,SR3H5,95.42,95.42,95.41,95.41
395,20240702 14:20:00 US/Central,SR3H5,95.41,95.42,95.41,95.42
396,20240702 14:30:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
397,20240702 14:40:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
398,20240702 14:50:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
399,20240702 15:00:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
400,20240702 15:10:00 US/Central,SR3H5,95.42,95.42,95.415,95.42
401,20240702 15:20:00 US/Central,SR3H5,95.42,95.42,95.41,95.41
402,20240702 15:30:00 US/Central,SR3H5,95.41,95.415,95.41,95.41
403,20240702 15:40:00 US/Central,SR3H5,95.41,95.415,95.405,95.41
404,20240702 15:50:00 US/Central,SR3H5,95.41,95.415,95.41,95.41
405,20240703 08:30:00 US/Central,SR3H5,95.41,95.42,95.41,95.42
406,20240703 08:40:00 US/Central,SR3H5,95.42,95.42,95.41,95.42
407,20240703 08:50:00 US/Central,SR3H5,95.42,95.42,95.41,95.415
408,20240703 09:00:00 US/Central,SR3H5,95.415,95.475,95.415,95.465
409,20240703 09:10:00 US/Central,SR3H5,95.465,95.48,95.45,95.47
410,20240703 09:20:00 US/Central,SR3H5,95.47,95.475,95.46,95.47
411,20240703 09:30:00 US/Central,SR3H5,95.47,95.47,95.46,95.47
412,20240703 09:40:00 US/Central,SR3H5,95.47,95.475,95.46,95.47
413,20240703 09:50:00 US/Central,SR3H5,95.47,95.475,95.465,95.47
414,20240703 10:00:00 US/Central,SR3H5,95.47,95.47,95.465,95.47
415,20240703 10:10:00 US/Central,SR3H5,95.47,95.47,95.46,95.465
416,20240703 10:20:00 US/Central,SR3H5,95.465,95.465,95.45,95.455
417,20240703 10:30:00 US/Central,SR3H5,95.455,95.455,95.445,95.455
418,20240703 10:40:00 US/Central,SR3H5,95.455,95.455,95.445,95.45
419,20240703 10:50:00 US/Central,SR3H5,95.45,95.45,95.445,95.45
420,20240703 11:00:00 US/Central,SR3H5,95.45,95.45,95.445,95.45
421,20240703 11:10:00 US/Central,SR3H5,95.45,95.455,95.445,95.455
422,20240703 11:20:00 US/Central,SR3H5,95.455,95.46,95.45,95.455
423,20240703 11:30:00 US/Central,SR3H5,95.455,95.465,95.45,95.46
424,20240703 11:40:00 US/Central,SR3H5,95.46,95.465,95.455,95.46
425,20240703 11:50:00 US/Central,SR3H5,95.46,95.46,95.45,95.46
426,20240705 08:30:00 US/Central,SR3H5,95.5,95.515,95.5,95.505
427,20240705 08:40:00 US/Central,SR3H5,95.505,95.51,95.5,95.5
428,20240705 08:50:00 US/Central,SR3H5,95.5,95.51,95.495,95.5
429,20240705 09:00:00 US/Central,SR3H5,95.5,95.51,95.5,95.5
430,20240705 09:10:00 US/Central,SR3H5,95.5,95.515,95.495,95.505
431,20240705 09:20:00 US/Central,SR3H5,95.505,95.515,95.505,95.505
432,20240705 09:30:00 US/Central,SR3H5,95.505,95.52,95.505,95.515
433,20240705 09:40:00 US/Central,SR3H5,95.515,95.525,95.515,95.525
434,20240705 09:50:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
435,20240705 10:00:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
436,20240705 10:10:00 US/Central,SR3H5,95.525,95.535,95.52,95.53
437,20240705 10:20:00 US/Central,SR3H5,95.53,95.54,95.525,95.535
438,20240705 10:30:00 US/Central,SR3H5,95.535,95.545,95.53,95.535
439,20240705 10:40:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
440,20240705 10:50:00 US/Central,SR3H5,95.535,95.545,95.535,95.535
441,20240705 11:00:00 US/Central,SR3H5,95.535,95.545,95.535,95.535
442,20240705 11:10:00 US/Central,SR3H5,95.535,95.545,95.535,95.535
443,20240705 11:20:00 US/Central,SR3H5,95.535,95.545,95.535,95.545
444,20240705 11:30:00 US/Central,SR3H5,95.545,95.545,95.535,95.535
445,20240705 11:40:00 US/Central,SR3H5,95.535,95.54,95.525,95.53
446,20240705 11:50:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
447,20240705 12:00:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
448,20240705 12:10:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
449,20240705 12:20:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
450,20240705 12:30:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
451,20240705 12:40:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
452,20240705 12:50:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
453,20240705 13:00:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
454,20240705 13:10:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
455,20240705 13:20:00 US/Central,SR3H5,95.535,95.55,95.535,95.545
456,20240705 13:30:00 US/Central,SR3H5,95.545,95.555,95.545,95.545
457,20240705 13:40:00 US/Central,SR3H5,95.545,95.55,95.545,95.545
458,20240705 13:50:00 US/Central,SR3H5,95.545,95.56,95.545,95.56
459,20240705 14:00:00 US/Central,SR3H5,95.56,95.56,95.545,95.545
460,20240705 14:10:00 US/Central,SR3H5,95.545,95.555,95.545,95.555
461,20240705 14:20:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
462,20240705 14:30:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
463,20240705 14:40:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
464,20240705 14:50:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
465,20240705 15:00:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
466,20240705 15:10:00 US/Central,SR3H5,95.555,95.555,95.55,95.555
467,20240705 15:20:00 US/Central,SR3H5,95.555,95.555,95.545,95.545
468,20240705 15:30:00 US/Central,SR3H5,95.545,95.555,95.545,95.555
469,20240705 15:40:00 US/Central,SR3H5,95.555,95.555,95.545,95.545
470,20240705 15:50:00 US/Central,SR3H5,95.545,95.55,95.545,95.545
471,20240708 08:30:00 US/Central,SR3H5,95.53,95.54,95.525,95.53
472,20240708 08:40:00 US/Central,SR3H5,95.53,95.535,95.52,95.53
473,20240708 08:50:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
474,20240708 09:00:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
475,20240708 09:10:00 US/Central,SR3H5,95.535,95.545,95.535,95.535
476,20240708 09:20:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
477,20240708 09:30:00 US/Central,SR3H5,95.53,95.54,95.53,95.53
478,20240708 09:40:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
479,20240708 09:50:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
480,20240708 10:00:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
481,20240708 10:10:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
482,20240708 10:20:00 US/Central,SR3H5,95.53,95.53,95.52,95.525
483,20240708 10:30:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
484,20240708 10:40:00 US/Central,SR3H5,95.525,95.53,95.515,95.525
485,20240708 10:50:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
486,20240708 11:00:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
487,20240708 11:10:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
488,20240708 11:20:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
489,20240708 11:30:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
490,20240708 11:40:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
491,20240708 11:50:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
492,20240708 12:00:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
493,20240708 12:10:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
494,20240708 12:20:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
495,20240708 12:30:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
496,20240708 12:40:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
497,20240708 12:50:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
498,20240708 13:00:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
499,20240708 13:10:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
500,20240708 13:20:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
501,20240708 13:30:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
502,20240708 13:40:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
503,20240708 13:50:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
504,20240708 14:00:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
505,20240708 14:10:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
506,20240708 14:20:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
507,20240708 14:30:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
508,20240708 14:40:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
509,20240708 14:50:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
510,20240708 15:00:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
511,20240708 15:10:00 US/Central,SR3H5,95.53,95.53,95.52,95.525
512,20240708 15:20:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
513,20240708 15:30:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
514,20240708 15:40:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
515,20240708 15:50:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
516,20240709 08:30:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
517,20240709 08:40:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
518,20240709 08:50:00 US/Central,SR3H5,95.53,95.545,95.53,95.535
519,20240709 09:00:00 US/Central,SR3H5,95.535,95.55,95.51,95.525
520,20240709 09:10:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
521,20240709 09:20:00 US/Central,SR3H5,95.525,95.525,95.515,95.525
522,20240709 09:30:00 US/Central,SR3H5,95.525,95.525,95.515,95.515
523,20240709 09:40:00 US/Central,SR3H5,95.515,95.52,95.51,95.515
524,20240709 09:50:00 US/Central,SR3H5,95.515,95.52,95.505,95.515
525,20240709 10:00:00 US/Central,SR3H5,95.515,95.52,95.51,95.515
526,20240709 10:10:00 US/Central,SR3H5,95.515,95.515,95.505,95.505
527,20240709 10:20:00 US/Central,SR3H5,95.505,95.51,95.5,95.505
528,20240709 10:30:00 US/Central,SR3H5,95.505,95.51,95.5,95.505
529,20240709 10:40:00 US/Central,SR3H5,95.505,95.51,95.5,95.5
530,20240709 10:50:00 US/Central,SR3H5,95.5,95.51,95.5,95.505
531,20240709 11:00:00 US/Central,SR3H5,95.505,95.515,95.505,95.515
532,20240709 11:10:00 US/Central,SR3H5,95.515,95.52,95.51,95.515
533,20240709 11:20:00 US/Central,SR3H5,95.515,95.52,95.51,95.515
534,20240709 11:30:00 US/Central,SR3H5,95.515,95.525,95.515,95.515
535,20240709 11:40:00 US/Central,SR3H5,95.515,95.52,95.515,95.515
536,20240709 11:50:00 US/Central,SR3H5,95.515,95.52,95.51,95.515
537,20240709 12:00:00 US/Central,SR3H5,95.515,95.53,95.51,95.525
538,20240709 12:10:00 US/Central,SR3H5,95.525,95.53,95.515,95.525
539,20240709 12:20:00 US/Central,SR3H5,95.525,95.525,95.515,95.515
540,20240709 12:30:00 US/Central,SR3H5,95.515,95.525,95.515,95.525
541,20240709 12:40:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
542,20240709 12:50:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
543,20240709 13:00:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
544,20240709 13:10:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
545,20240709 13:20:00 US/Central,SR3H5,95.53,95.53,95.52,95.525
546,20240709 13:30:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
547,20240709 13:40:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
548,20240709 13:50:00 US/Central,SR3H5,95.525,95.525,95.515,95.525
549,20240709 14:00:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
550,20240709 14:10:00 US/Central,SR3H5,95.525,95.525,95.52,95.525
551,20240709 14:20:00 US/Central,SR3H5,95.525,95.53,95.52,95.525
552,20240709 14:30:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
553,20240709 14:40:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
554,20240709 14:50:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
555,20240709 15:00:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
556,20240709 15:10:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
557,20240709 15:20:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
558,20240709 15:30:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
559,20240709 15:40:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
560,20240709 15:50:00 US/Central,SR3H5,95.53,95.53,95.52,95.53
561,20240710 08:30:00 US/Central,SR3H5,95.535,95.54,95.525,95.53
562,20240710 08:40:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
563,20240710 08:50:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
564,20240710 09:00:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
565,20240710 09:10:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
566,20240710 09:20:00 US/Central,SR3H5,95.535,95.545,95.535,95.535
567,20240710 09:30:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
568,20240710 09:40:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
569,20240710 09:50:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
570,20240710 10:00:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
571,20240710 10:10:00 US/Central,SR3H5,95.53,95.535,95.52,95.53
572,20240710 10:20:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
573,20240710 10:30:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
574,20240710 10:40:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
575,20240710 10:50:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
576,20240710 11:00:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
577,20240710 11:10:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
578,20240710 11:20:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
579,20240710 11:30:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
580,20240710 11:40:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
581,20240710 11:50:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
582,20240710 12:00:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
583,20240710 12:10:00 US/Central,SR3H5,95.535,95.54,95.53,95.53
584,20240710 12:20:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
585,20240710 12:30:00 US/Central,SR3H5,95.53,95.53,95.52,95.525
586,20240710 12:40:00 US/Central,SR3H5,95.525,95.53,95.52,95.53
587,20240710 12:50:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
588,20240710 13:00:00 US/Central,SR3H5,95.53,95.535,95.52,95.53
589,20240710 13:10:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
590,20240710 13:20:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
591,20240710 13:30:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
592,20240710 13:40:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
593,20240710 13:50:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
594,20240710 14:00:00 US/Central,SR3H5,95.53,95.53,95.525,95.53
595,20240710 14:10:00 US/Central,SR3H5,95.53,95.535,95.525,95.53
596,20240710 14:20:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
597,20240710 14:30:00 US/Central,SR3H5,95.53,95.535,95.53,95.53
598,20240710 14:40:00 US/Central,SR3H5,95.53,95.54,95.53,95.535
599,20240710 14:50:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
600,20240710 15:00:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
601,20240710 15:10:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
602,20240710 15:20:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
603,20240710 15:30:00 US/Central,SR3H5,95.535,95.54,95.53,95.535
604,20240710 15:40:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
605,20240710 15:50:00 US/Central,SR3H5,95.535,95.54,95.535,95.535
606,20240711 08:30:00 US/Central,SR3H5,95.655,95.665,95.645,95.655
607,20240711 08:40:00 US/Central,SR3H5,95.655,95.66,95.645,95.655
608,20240711 08:50:00 US/Central,SR3H5,95.655,95.665,95.645,95.655
609,20240711 09:00:00 US/Central,SR3H5,95.655,95.675,95.655,95.67
610,20240711 09:10:00 US/Central,SR3H5,95.67,95.67,95.66,95.67
611,20240711 09:20:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
612,20240711 09:30:00 US/Central,SR3H5,95.67,95.67,95.655,95.66
613,20240711 09:40:00 US/Central,SR3H5,95.66,95.67,95.655,95.67
614,20240711 09:50:00 US/Central,SR3H5,95.67,95.67,95.66,95.67
615,20240711 10:00:00 US/Central,SR3H5,95.67,95.69,95.66,95.685
616,20240711 10:10:00 US/Central,SR3H5,95.685,95.685,95.67,95.68
617,20240711 10:20:00 US/Central,SR3H5,95.68,95.68,95.67,95.67
618,20240711 10:30:00 US/Central,SR3H5,95.67,95.685,95.67,95.68
619,20240711 10:40:00 US/Central,SR3H5,95.68,95.69,95.675,95.685
620,20240711 10:50:00 US/Central,SR3H5,95.685,95.69,95.68,95.685
621,20240711 11:00:00 US/Central,SR3H5,95.685,95.685,95.675,95.685
622,20240711 11:10:00 US/Central,SR3H5,95.685,95.685,95.68,95.685
623,20240711 11:20:00 US/Central,SR3H5,95.685,95.685,95.68,95.685
624,20240711 11:30:00 US/Central,SR3H5,95.685,95.69,95.68,95.685
625,20240711 11:40:00 US/Central,SR3H5,95.685,95.685,95.68,95.685
626,20240711 11:50:00 US/Central,SR3H5,95.685,95.685,95.675,95.685
627,20240711 12:00:00 US/Central,SR3H5,95.685,95.685,95.67,95.685
628,20240711 12:10:00 US/Central,SR3H5,95.685,95.69,95.675,95.685
629,20240711 12:20:00 US/Central,SR3H5,95.685,95.685,95.68,95.685
630,20240711 12:30:00 US/Central,SR3H5,95.685,95.685,95.665,95.67
631,20240711 12:40:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
632,20240711 12:50:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
633,20240711 13:00:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
634,20240711 13:10:00 US/Central,SR3H5,95.67,95.675,95.67,95.67
635,20240711 13:20:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
636,20240711 13:30:00 US/Central,SR3H5,95.67,95.68,95.67,95.67
637,20240711 13:40:00 US/Central,SR3H5,95.67,95.68,95.67,95.67
638,20240711 13:50:00 US/Central,SR3H5,95.67,95.68,95.67,95.68
639,20240711 14:00:00 US/Central,SR3H5,95.68,95.68,95.675,95.68
640,20240711 14:10:00 US/Central,SR3H5,95.68,95.68,95.675,95.68
641,20240711 14:20:00 US/Central,SR3H5,95.68,95.68,95.67,95.68
642,20240711 14:30:00 US/Central,SR3H5,95.68,95.68,95.67,95.67
643,20240711 14:40:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
644,20240711 14:50:00 US/Central,SR3H5,95.67,95.675,95.67,95.67
645,20240711 15:00:00 US/Central,SR3H5,95.67,95.675,95.67,95.67
646,20240711 15:10:00 US/Central,SR3H5,95.67,95.675,95.67,95.67
647,20240711 15:20:00 US/Central,SR3H5,95.67,95.675,95.67,95.67
648,20240711 15:30:00 US/Central,SR3H5,95.67,95.675,95.665,95.67
649,20240711 15:40:00 US/Central,SR3H5,95.67,95.67,95.665,95.67
650,20240711 15:50:00 US/Central,SR3H5,95.67,95.67,95.665,95.67
651,20240712 08:30:00 US/Central,SR3H5,95.69,95.695,95.685,95.69
652,20240712 08:40:00 US/Central,SR3H5,95.69,95.69,95.68,95.69
653,20240712 08:50:00 US/Central,SR3H5,95.69,95.69,95.68,95.69
654,20240712 09:00:00 US/Central,SR3H5,95.69,95.7,95.685,95.69
655,20240712 09:10:00 US/Central,SR3H5,95.69,95.705,95.69,95.7
656,20240712 09:20:00 US/Central,SR3H5,95.7,95.705,95.685,95.69
657,20240712 09:30:00 US/Central,SR3H5,95.69,95.695,95.685,95.69
658,20240712 09:40:00 US/Central,SR3H5,95.69,95.69,95.68,95.69
659,20240712 09:50:00 US/Central,SR3H5,95.69,95.695,95.685,95.69
660,20240712 10:00:00 US/Central,SR3H5,95.69,95.69,95.685,95.69
661,20240712 10:10:00 US/Central,SR3H5,95.69,95.69,95.685,95.69
662,20240712 10:20:00 US/Central,SR3H5,95.69,95.695,95.685,95.69
663,20240712 10:30:00 US/Central,SR3H5,95.69,95.7,95.69,95.695
664,20240712 10:40:00 US/Central,SR3H5,95.695,95.7,95.69,95.69
665,20240712 10:50:00 US/Central,SR3H5,95.69,95.695,95.69,95.69
666,20240712 11:00:00 US/Central,SR3H5,95.69,95.7,95.69,95.7
667,20240712 11:10:00 US/Central,SR3H5,95.7,95.7,95.69,95.69
668,20240712 11:20:00 US/Central,SR3H5,95.69,95.7,95.69,95.7
669,20240712 11:30:00 US/Central,SR3H5,95.7,95.7,95.695,95.7
670,20240712 11:40:00 US/Central,SR3H5,95.7,95.7,95.69,95.69
671,20240712 11:50:00 US/Central,SR3H5,95.69,95.695,95.69,95.69
672,20240712 12:00:00 US/Central,SR3H5,95.69,95.7,95.69,95.69
673,20240712 12:10:00 US/Central,SR3H5,95.69,95.7,95.69,95.7
674,20240712 12:20:00 US/Central,SR3H5,95.7,95.705,95.695,95.7
675,20240712 12:30:00 US/Central,SR3H5,95.7,95.705,95.695,95.705
676,20240712 12:40:00 US/Central,SR3H5,95.705,95.705,95.695,95.7
677,20240712 12:50:00 US/Central,SR3H5,95.7,95.705,95.695,95.705
678,20240712 13:00:00 US/Central,SR3H5,95.705,95.705,95.695,95.7
679,20240712 13:10:00 US/Central,SR3H5,95.7,95.7,95.695,95.7
680,20240712 13:20:00 US/Central,SR3H5,95.7,95.705,95.695,95.705
681,20240712 13:30:00 US/Central,SR3H5,95.705,95.705,95.695,95.705
682,20240712 13:40:00 US/Central,SR3H5,95.705,95.705,95.7,95.705
683,20240712 13:50:00 US/Central,SR3H5,95.705,95.715,95.7,95.715
684,20240712 14:00:00 US/Central,SR3H5,95.715,95.715,95.705,95.71
685,20240712 14:10:00 US/Central,SR3H5,95.71,95.715,95.705,95.715
686,20240712 14:20:00 US/Central,SR3H5,95.715,95.72,95.71,95.715
687,20240712 14:30:00 US/Central,SR3H5,95.715,95.72,95.71,95.715
688,20240712 14:40:00 US/Central,SR3H5,95.715,95.72,95.71,95.72
689,20240712 14:50:00 US/Central,SR3H5,95.72,95.725,95.715,95.72
690,20240712 15:00:00 US/Central,SR3H5,95.72,95.725,95.715,95.72
691,20240712 15:10:00 US/Central,SR3H5,95.72,95.72,95.715,95.72
692,20240712 15:20:00 US/Central,SR3H5,95.72,95.72,95.715,95.72
693,20240712 15:30:00 US/Central,SR3H5,95.72,95.72,95.715,95.72
694,20240712 15:40:00 US/Central,SR3H5,95.72,95.72,95.715,95.72
695,20240712 15:50:00 US/Central,SR3H5,95.72,95.725,95.715,95.72
696,20240715 08:30:00 US/Central,SR3H5,95.74,95.745,95.735,95.74
